mol,id,top,target,predicted,prob,result,inputdata
442,44200,0,Cc1cccc(Br)n1.CCCC[Sn](Cl)(CCCC)CCCC,Cc1cccc(Br)n1.CCCC[Sn](Cl)(CCCC)CCCC,99,1,,,
443,44300,0,CC1CCCN(c2nc(C(F)(F)F)c(C(=O)Nc3ccc(N4CCCNCC4)nc3)o2)C1.O=S(=O)(Cl)Cc1ccccc1,CC1CCCN(c2nc(C(F)(F)F)c(C(=O)Nc3ccc(N4CCCNCC4)nc3)o2)C1.O=S(=O)(Cl)Cc1ccccc1,50,1,,,
444,44400,0,Cc1nc(N[C@@H](CO)c2ccc(F)cc2)nc(Nc2cc(C3CC3)[nH]n2)c1[N+](=O)[O-],Cc1nc(N[C@@H](CO)c2ccc(F)cc2)nc(Nc2cc(C3CC3)[nH]n2)c1[N+](=O)[O-],66,1,,,
445,44500,0,COc1c(Cl)cc(C)c(C)c1N.CC(=O)OC(C)=O,COc1c(Cl)cc(C)c(C)c1N.CC(=O)OC(C)=O,84,1,,,
446,44600,0,NCc1ccccc1SC1CC1.O=C(OC(=O)C(F)(F)F)C(F)(F)F,NCc1ccccc1SC1CC1.O=C(OC(=O)C(F)(F)F)C(F)(F)F,99,1,,,
447,44700,0,CC(C)(C)OC(=O)N1CCC2(CC(C#N)C2)C1,CC(C)(C)OC(=O)N1CCC2(CC(C#N)C2)C1,99,1,,,
448,44800,0,COc1ccc2c(C(=O)OC(C)C)nc(Nc3cc(C)[nH]n3)cc2c1,COC(=O)c1nc(Nc2cc(C)[nH]n2)cc2cc(OC)ccc12,99,0,,,
449,44900,0,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(N)cn4c3)ccc2F)n(C)n1.O=C(Cl)C1CC1,Cc1cc(C(=O)O)n(C)n1.Nc1cc(Oc2ccc3nc(NC(=O)C4CC4)cn3c2)ccc1F,99,0,,,
450,45000,0,Clc1cnc2[nH]ccc2c1.Cn1nc(C2CC2)c(C=O)c1Cl,Cn1nc(C2CC2)c(CO)c1-n1ccc2cc(Cl)cnc21,97,0,,,
451,45100,0,CCN.CCSC1=C(C#N)C(c2ccccc2)(c2ccccc2)C(=O)N1CCCBr,CCN.CCSC1=C(C#N)C(c2ccccc2)(c2ccccc2)C(=O)N1CCCBr,99,1,,,
452,45200,0,BrCCC(c1ccccc1)c1ccccc1.CC(C)(C)OC(=O)NC1CCNCC1,CC(C)(C)OC(=O)NC1CCNCC1.O=CCC(c1ccccc1)c1ccccc1,99,0,,,
453,45300,0,COC(=O)[C@](C)(CC1CN=C(c2ccccc2)c2ccccc2N1C)NC(=O)OC1C2CC3CC(C2)CC1C3,CN1c2ccccc2C(c2ccccc2)=NCC1C[C@](C)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)OC(C)(C)C,95,0,,,
454,45400,0,CC(C)(C)OC(=O)NC1CCNCC1.COc1ccc2nnc(=O)n(CC=O)c2c1,CC(C)(C)OC(=O)NC1CCNCC1.COc1ccc2nnc(=O)n(CC=O)c2c1,63,1,,,
455,45500,0,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1CC1C(=O)c2cc(OCc3nc4cc(F)c(F)cc4s3)ccc2OC1(C)C,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1C[C@H]1C(=O)c2cc(OCc3nc4cc(F)c(F)cc4s3)ccc2OC1(C)C,55,0,,,
456,45600,0,NCc1ccc(CCc2ccccc2)cc1.Nc1ncccc1C(=O)O,NCc1ccc(CCc2ccccc2)cc1.Nc1ncccc1C(=O)O,98,1,,,
457,45700,0,CCCCOC(=O)c1cc(Oc2ccc3c(C(=O)Nc4cccc(C(F)(F)F)c4)cccc3c2)ccn1.CN,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(O)ccc12.CNC(=O)c1cc(Cl)ccn1,83,0,,,
458,45800,0,NC1CCN(C2CCOCC2)CC1.O=[N+]([O-])c1ccc(Br)cc1F,NC1CCN(C2CCOCC2)CC1.O=[N+]([O-])c1ccc(Br)cc1F,95,1,,,
459,45900,0,COc1ccc2cc(C(O)c3cn(C(c4ccccc4)(c4ccccc4)c4ccccc4)cn3)ccc2c1.CI,COc1ccc2cc(C(O)c3cn(C(c4ccccc4)(c4ccccc4)c4ccccc4)cn3)ccc2c1.CI,99,1,,,
460,46000,0,CC(C)c1n[nH]c2ccccc12.O=c1cc(CBr)c2ccc(F)c(F)c2[nH]1,CC(C)c1n[nH]c2ccccc12.O=c1cc(CBr)c2ccc(F)c(F)c2[nH]1,99,1,,,
461,46100,0,Oc1cc2cn[nH]c2cc1Br.OCc1ccccc1,CC(=O)n1ncc2cc(OCc3ccccc3)c(Br)cc21,99,0,,,
462,46200,0,CC(C)(O)[C@@H](N)CC1CC1.O=C(O)c1cnc(C2CC2)c(OCC2CC2)n1,CC(C)(O)[C@@H](N)CC1CC1.O=C(O)c1cnc(C2CC2)c(OCC2CC2)n1,99,1,,,
463,46300,0,COC(=O)[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1Cc2cc([N+](=O)[O-])c(O)cc2CN1C(=O)OC(C)(C)C,COC(=O)[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1Cc2cc([N+](=O)[O-])c(O)cc2CN1C(=O)OC(C)(C)C,90,1,,,
464,46400,0,CC1(C)COc2cc3c(cc21)C1(CO3)C(=O)Nc2ccccc21.FC(F)(F)c1ccc(CBr)o1,CC1(C)COc2cc3c(cc21)C1(CO3)C(=O)Nc2ccccc21.FC(F)(F)c1ccc(CBr)o1,95,1,,,
465,46500,0,Cc1cn(N)c2ccc(OCc3ccccc3)cc12.Clc1ccncc1,Cc1cn(N)c2ccc(OCc3ccccc3)cc12.Clc1ccncc1,71,1,,,
466,46600,0,O=C(O)c1ccc(Br)cc1.OB(O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,CCOC(=O)c1ccc(-c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)cc1,98,0,,,
467,46700,0,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@]1(C)O.BrCc1ccccc1,C[C@]1(OCc2ccccc2)[C@@H](O)O[C@H](COCc2ccccc2)[C@H]1OCc1ccccc1.CI,94,0,,,
468,46800,0,c1cc2c(o1)CCNCC2.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,c1cc2c(o1)CCNCC2.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,99,1,,,
469,46900,0,O=C(COC1CCCCO1)c1ccc(Cl)cc1.C[S+](C)(C)=O,O=C(COC1CCCCO1)c1ccc(Cl)cc1.C[S+](C)(C)=O,77,1,,,
470,47000,0,COc1cccc(C(=O)O)c1,COc1cccc(C=O)c1,99,0,,,
471,47100,0,NC12CC3CC(CC(C3)C1)C2.O=C(O)[C@H]1CCCN(c2ccccc2)C1,O=C(NC12CC3CC(CC(C3)C1)C2)[C@@H]1CCCNC1.Brc1ccccc1,80,0,,O=C(NC12CC3CC(CC(C3)C1)C2)[C@H]1CCCN(c2ccccc2)C1,NC12CC3CC(CC(C3)C1)C2.O=C(O)[C@H]1CCCN(c2ccccc2)C1,Brc1ccccc1.O=C(NC12CC3CC(CC(C3)C1)C2)[C@H]1CCCNC1,Ic1ccccc1.O=C(NC12CC3CC(CC(C3)C1)C2)[C@H]1CCCNC1,error:O=C(NC12CC3CC(CC(C3)C1)C2)[C@H]1CCCCl.c1ccc(N)cc1,O=C(NC12CC3CC(CC(C3)C1)C2)[C@H]1CCCNC1.O=Cc1ccccc1,
472,47200,0,CCOCCn1c(N2CCCNCC2)nc2ccccc21.COc1cc(CN2CCC(CCOS(C)(=O)=O)(Cc3ccc(F)cc3)C2=O)cc(OC)c1OC,CCOCCn1c(N2CCCNCC2)nc2ccccc21.COc1cc(CN2CCC(CCOS(C)(=O)=O)(Cc3ccc(F)cc3)C2=O)cc(OC)c1OC,54,1,,,
473,47300,0,CN1CCNCC1C(c1ccccc1)c1ccccc1.COc1ccccc1C=O,C=O.COc1ccccc1CN1CCNC(C(c2ccccc2)c2ccccc2)C1,88,0,,,
474,47400,0,COc1ccc2c(c1Cl)C/C(=C\c1ccc(SC(F)(F)F)cc1)C2=O,COc1ccc2c(c1Cl)C/C(=C\c1ccc(SC(F)(F)F)cc1)C2=O,98,1,,,
475,47500,0,COC(=O)[C@@H]1CCCC[C@H]1c1oc(-c2ccc(F)cc2)nc1-c1ccc(Br)cc1,CCOC(=O)[C@@H]1CCCC[C@H]1c1oc(-c2ccc(F)cc2)nc1-c1ccc(Br)cc1,99,0,,,
476,47600,0,Cc1oc(=O)oc1CCl.Sc1ccc(Cl)cc1,Cc1oc(=O)oc1CCl.Sc1ccc(Cl)cc1,99,1,,,
477,47700,0,Brc1cnc2ccccc2c1.CC(C)(C)OC(=O)N1Cc2ncnc(N)c2C1,CC(C)(C)OC(=O)N1Cc2ncnc(Cl)c2C1.Nc1cnc2ccccc2c1,99,0,,,
478,47800,0,Cc1sc(C)c(C(=O)N[C@@H](C)c2ccc(C(=O)O)cc2)c1Cc1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1ccccc1,Cc1sc(C)c(C(=O)N[C@@H](C)c2ccc(C(=O)O)cc2)c1Cc1ccc(C(F)(F)F)cc1.NS(=O)(=O)c1ccccc1,99,1,,,
479,47900,0,Cc1onc(-c2ccccc2)c1COc1cnc(C(=O)O)cn1.NC1CCC(F)(F)CC1,Cc1onc(-c2ccccc2)c1COc1cnc(C(=O)O)cn1.NC1CCC(F)(F)CC1,99,1,,,
480,48000,0,CO[C@@H]1Cc2ccccc2[C@H]1N1C(=O)c2ccccc2C1=O,CO[C@@H]1Cc2ccccc2[C@H]1NC(=O)OC(C)(C)C,98,0,,,
481,48100,0,CC(N)C(=O)N1N=C(c2cc(F)ccc2F)SC1(CCCN=[N+]=[N-])c1ccccc1,CC(N)C(=O)N1N=C(c2cc(F)ccc2F)SC1(CCCNC(=O)OC(C)(C)C)c1ccccc1,98,0,,,
482,48200,0,C[C@H]1OCC(=O)N(Cc2ccccc2)[C@@H]1C(=O)OCc1ccccc1,C[C@H]1OCCN[C@@H]1C(=O)OCc1ccccc1.BrCc1ccccc1,77,0,,,
483,48300,0,O=c1[nH]c2cc(CCO)ccc2o1.CS(=O)(=O)Cl,O=c1[nH]c2cc(CCO)ccc2o1.CS(=O)(=O)Cl,99,1,,,
484,48400,0,COC(OC)c1ccc([N+](=O)[O-])c(Nc2nc(-c3ccc(C(F)(F)F)cc3)c(C(N)=O)s2)c1,NC(=O)c1sc(N)nc1-c1ccc(C(F)(F)F)cc1.O=Cc1ccc([N+](=O)[O-])c(F)c1,65,0,,,
485,48500,0,CC1=C(c2ccc(Cl)cc2)CCN(C(=O)OC(C)(C)C)C1.O=S([O-])[O-],CC1=C(c2ccc(Cl)cc2)CCN(C(=O)OC(C)(C)C)C1.OO,82,0,,,
486,48600,0,NNc1ccc(F)cc1.O=C(O)CCCC(=O)c1ccccc1,CCOC(=O)CCc1c(-c2ccccc2)[nH]c2ccc(F)cc12,99,0,,,
487,48700,0,COc1ccc(-c2cnc(Nc3ccc(OCCN4CCCC4)cc3)s2)cc1,c1ccc(COc2ccc(-c3cnc(Nc4ccc(OCCN5CCCC5)cc4)s3)cc2)cc1,98,0,,,
488,48800,0,COC(=O)c1ccc(CBr)cc1.Oc1cc(Cl)ccc1-c1nc2cc(F)c(F)cc2n1Cc1ccccc1,COC(=O)c1ccc(CBr)cc1.Oc1cc(Cl)ccc1-c1nc2cc(F)c(F)cc2n1Cc1ccccc1,99,1,,,
489,48900,0,CC(=O)Cl.CCNC(=O)c1noc(-c2cc(Cl)c(OCc3ccccc3)cc2OCc2ccccc2)c1N,CC(=O)Cl.CCNC(=O)c1noc(-c2cc(Cl)c(OCc3ccccc3)cc2OCc2ccccc2)c1N,99,1,,,
490,49000,0,CCCCCc1c(-c2ccccc2)n(Cc2ccccc2)c2ccc(-c3ccc(OC)cc3)cc12,CCCCCc1c(-c2ccccc2)n(Cc2ccccc2)c2ccc(-c3ccc(OC)cc3)cc12,99,1,,,
491,49100,0,Clc1ccnc(Cl)n1.OB(O)c1cccc(C(F)(F)F)c1O,Clc1ccnc(Cl)n1.OB(O)c1cccc(C(F)(F)F)c1O,99,1,,,
492,49200,0,O=C(N1CCc2ccc(S(=O)(=O)Nc3nccs3)cc2C1)C(F)(F)F,CC(C)(C)OC(=O)N1CCc2ccc(S(=O)(=O)Nc3nccs3)cc2C1,99,0,,,
493,49300,0,COC(=O)c1sc(C#CC(C)C)cc1N(C(=O)[C@H]1CC[C@H](C)CC1)C1CCN(C(=O)CCCCCNC(=O)OC(C)(C)C)CC1,COC(=O)c1sc(C#CC(C)C)cc1N(C(=O)[C@H]1CC[C@H](C)CC1)C1CCN(C(=O)CCCCCNC(=O)OC(C)(C)C)CC1,99,1,,,
494,49400,0,CC(C)Sc1nc(Cl)c(I)c(C(F)(F)F)n1.CCOC(=O)c1c[nH]nc1C(F)(F)F,CC(C)Sc1nc(Cl)c(I)c(C(F)(F)F)n1.CCOC(=O)c1c[nH]nc1C(F)(F)F,99,1,,,
495,49500,0,CC(=O)N1CC[C@@H](N2CCc3ccccc32)[C@H](CO)C1,CC(C)(C)OC(=O)N1CC[C@H](N2CCc3ccccc32)[C@H](CO)C1,99,0,,,
496,49600,0,NC(=O)Cc1csc2cc(OCc3ccc(Cl)cc3Cl)ccc12.CS(=O)(=O)Cl,O=C(O)Cc1csc2cc(OCc3ccc(Cl)cc3Cl)ccc12.CS(N)(=O)=O,99,0,,,
497,49700,0,CC(C)n1nc(C(=O)NCCN2CCC(N)CC2)c2ccccc21.O=C(Cl)c1ccccc1,CC(C)(C)[Si](C)(C)Oc1ccc2ccccc2c1,49,0,,,
498,49800,0,CC(C)C(NC(=O)OC(C)(C)C)C(=O)O.CNCCc1ccccc1,CC(C)C(NC(=O)OC(C)(C)C)C(=O)O.CNCCc1ccccc1,99,1,,,
499,49900,0,O=Cc1ccc(F)cc1.Oc1ccc(C(F)(F)F)cn1,O=Cc1ccc(O)cc1.FC(F)(F)c1ccc(Cl)nc1,99,0,,,
500,50000,0,O=S(=O)(Oc1cc(Cc2ccccc2)c(Br)cn1)C(F)(F)F.O[C@@H]1CNC[C@H]1O,O[C@@H]1CNC[C@H]1O.Clc1cc(Cc2ccccc2)c(Br)cn1,99,0,,,
501,50100,0,C=Cc1c(N)c(C(=O)OCC)cc(C(F)(F)F)c1C=O.CN(C(=O)OC(C)(C)C)[C@H]1CCCNC1,C=Cc1c(N)c(C(=O)OCC)cc(C(F)(F)F)c1C=O.CN(C(=O)OC(C)(C)C)[C@H]1CCCNC1,78,1,,,
502,50200,0,CCOC(=O)Cc1csc(N)n1.CS(=O)(=O)Cl,CCOC(=O)Cc1csc(N)n1.CS(=O)(=O)Cl,99,1,,,
503,50300,0,CCC(=C(c1ccc(OC(C)=O)cc1)c1ccc(OC(C)=O)cc1)c1ccc(/C=C/C(=O)OC(C)(C)C)cc1,CCC(=C(c1ccc(OC(C)=O)cc1)c1ccc(OC(C)=O)cc1)c1ccc(Br)cc1.C=CC(=O)O,86,0,,,
504,50400,0,COc1cc(Cl)c(N)cc1OCc1c(OC)ccc(F)c1F.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,COc1cc(Cl)c(NC(=O)OC(C)(C)C)cc1O.COc1ccc(F)c(F)c1CBr,84,0,,,
505,50500,0,COc1ccccc1Oc1ccccc1,COc1ccccc1Oc1ccccc1,99,1,,,
506,50600,0,Cc1cc(OCCO)c(OCCO)cc1-c1cccc(CO)c1C,Cc1c(C=O)cccc1B(O)O.Cc1cc(OCCO)c(OCCO)cc1Br,96,0,,,
507,50700,0,CCOC(=O)c1c(CCl)nc2cc(OC)c(OC)cc2c1-c1ccc(OC)c(OC)c1.C1CNCCN1,CCOC(=O)c1c(CN2CCN(C(=O)OC(C)(C)C)CC2)nc2cc(OC)c(OC)cc2c1-c1ccc(OC)c(OC)c1,92,0,,,
508,50800,0,CNCc1sc2ccccc2c1C.O=C(O)/C=C/c1cnc2c(c1)CN(CCCN1CCOCC1)CC(=O)N2,CNCc1sc2ccccc2c1C.O=C(O)/C=C/c1cnc2c(c1)CN(CCCN1CCOCC1)CC(=O)N2,85,1,,,
509,50900,0,CC(C)(C#N)c1nnc(N)s1.CN(CC1CCOCC1)C(C)(C)C(=O)O,CC(C)(C#N)c1nnc(N)s1.CN(CC1CCOCC1)C(C)(C)C(=O)O,63,1,,,
510,51000,0,CCCOC(=O)CBr.O=c1c(Cc2cccnc2)cn2c3ccc(Br)cc3c3cc(O)cc1c32,CCCOC(=O)CBr.O=c1c(Cc2cccnc2)cn2c3ccc(Br)cc3c3cc(O)cc1c32,99,1,,,
511,51100,0,CC1(C)CN(Cc2ccccc2)CCC1(O)c1c(F)cc(F)c2ccoc12,CC1(C)CN(Cc2ccccc2)CC=C1c1c(F)cc(F)c2ccoc12,99,0,,,
512,51200,0,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCN(C(=O)OC(C)(C)C)C4)no2)cc1C#N,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCN(C(=O)OC(C)(C)C)C4)no2)cc1C#N,99,1,,,
513,51300,0,CCCC(N)CCC.O=C(O)c1ccc(O)c(O)c1,CCCC(N)CCC.O=C(O)c1ccc(O)c(O)c1,99,1,,,
514,51400,0,COc1ccc(C=C(Br)Br)cc1O,BrC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.COc1ccc(C=O)cc1O,58,0,,COc1ccc(/C=C\Br)cc1O,C=CBr.COc1ccc(Br)cc1O,COc1ccc(C=CBr)cc1O[Si](C)(C)C(C)(C)C,COc1ccc(/C=C\Br)cc1OC1CCCCO1,error:COc1ccc(C=O)cc1O.OBrC=C,COc1ccc(/C=C/Br)cc1O[Si](C)(C)C(C)(C)C,
515,51500,0,C#CC(C)(O)CCC(C)CC,C=C[Mg+].CCC(C)CCC(C)=O,99,0,,,
516,51600,0,BrCCCCBr.O=C(Oc1ccc(Cl)cc1)N1CCCc2cc(O)ccc21,BrCCCCBr.O=C(Oc1ccc(Cl)cc1)N1CCCc2cc(O)ccc21,99,1,,O=C(Oc1ccc(Cl)cc1)N1CCCc2cc(OCCCCBr)ccc21,BrCCCCBr.O=C(Oc1ccc(Cl)cc1)N1CCCc2cc(O)ccc21,O=C(Oc1ccc(Cl)cc1)N1CCCc2cc(O)ccc21.OCCCCBr,O=C(Cl)Oc1ccc(Cl)cc1.O=C(Oc1ccc(OCCCCBr)cc1)N1CCCc2cc(O)ccc21,BrCCCCBr.O=C(Oc1ccc(Cl)cc1)N1CCCc2cc(O)ccc21,error:ClC(=O)Oc1ccc(Cl)cc1.Oc1ccc2c(c1)CCCN2C(=O)Oc1ccc2cc1,
517,51700,0,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.CC(C)S(=O)(=O)c1cc(Br)ccc1C(=O)N1CCOCC1,C#Cc1cc(Cl)ccc1OCC(=O)OC(C)(C)C.CC(C)S(=O)(=O)c1cc(Br)ccc1C(=O)N1CCOCC1,85,1,,,
518,51800,0,COc1cc(OC)c2c(=O)[nH]c(-c3ccc(OCCNC(C)C)c(-c4ccc(SC)cc4)n3)nc2c1.O=S([O-])OO,COc1cc(OC)c2c(=O)[nH]c(-c3ccc(OCCBr)c(-c4ccc(S(C)=O)cc4)n3)nc2c1.CC(C)N,64,0,,,
519,51900,0,NCC1CCNCC1.O=C(Cl)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,CC(C)(C)OC(=O)NCC1CCN(C(=O)Oc2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)CC1,99,0,,,
520,52000,0,C=CCC(C#N)(CC=C)c1cccc(C)c1,Cc1cccc(C2(C(N)=O)CC=CC2)c1,99,0,,,
521,52100,0,O=[N+]([O-])c1ccc(F)cc1F.OCC(F)(F)F,O=[N+]([O-])c1ccc(F)cc1F.OCC(F)(F)F,72,1,,,
522,52200,0,CON(C)C(=O)C1(c2cnc(C)nc2)CCOCC1,Cc1ncc(C2(C(C)O)CCOCC2)cn1,99,0,,,
523,52300,0,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1.c1ccc(CNCc2ccccc2)cc1,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1.c1ccc(CNCc2ccccc2)cc1,99,1,,,
524,52400,0,CN(C)CCNC(=O)[C@@H](N)CSCc1ccccc1.Cc1ccc(S(=O)(=O)Cl)c2ccccc12,CN(C)CCN.Cc1ccc(S(=O)(=O)N[C@@H](CSCc2ccccc2)C(=O)O)c2ccccc12,99,0,,,
525,52500,0,Clc1nccc(N2CCC[C@@H]2COc2cccc3ccccc23)n1.NN,Clc1nccc(N2CCC[C@H]2COc2cccc3ccccc23)n1.NN,97,0,,,
526,52600,0,CC(C)(C)OC(=O)NCC(=O)c1cccnc1,CC(C)(C)OC(=O)NCC(=O)c1cccnc1,99,1,,,
527,52700,0,CC(C)(C)OC(=O)N1CC(C(=O)N2CCC(C#N)(Cc3ccc(F)cc3)CC2)Oc2cc(O)c(Cl)cc21.COC(=O)CBr,CC(C)(C)OC(=O)N1CC(C(=O)N2CCC(C#N)(Cc3ccc(F)cc3)CC2)Oc2cc(O)c(Cl)cc21.COC(=O)CBr,87,1,,,
528,52800,0,CCC1CCCC(I)C1.CSc1nsc(Cl)n1,CCC1CCCC(C(N)=S)C1.CSC(N)=S,97,0,,,
529,52900,0,CC1(C)CCC(=O)Nc2ccc(N)cc21.CNC(=O)c1cccc(Cl)c1Nc1nc(Cl)ncc1Cl,CC1(C)CCC(=O)Nc2ccc(N)cc21.CNC(=O)c1cccc(Cl)c1Nc1nc(Cl)ncc1Cl,99,1,,,
530,53000,0,O=C(CCc1ccccc1)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(O)COc1ccccc1,O=C(CCc1ccccc1)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(O)COc1ccccc1,97,1,,,
531,53100,0,CN(C)CCN.Cc1ccc2[nH]cc(Cn3nc4c(c3-c3cc(C(=O)O)cn3C)c(=O)n(C)c(=O)n4CC(C)C)c2c1,CN(C)CCN.Cc1ccc2[nH]cc(Cn3nc4c(c3-c3cc(C(=O)O)cn3C)c(=O)n(C)c(=O)n4CC(C)C)c2c1,99,1,,,
532,53200,0,O=C(O)CCC(=O)c1ccc(C2CCCCC2)cc1,O=C(O)CC=Cc1ccc(C2CCCCC2)cc1,92,0,,,
533,53300,0,CC1(C)OB(c2cnc(N)nc2)OC1(C)C.Nc1cccc(-c2cc3nc(Cl)nc(N4CCOCC4)c3s2)c1,CC1(C)OB(c2cnc(N)nc2)OC1(C)C.Nc1cccc(-c2cc3nc(Cl)nc(N4CCOCC4)c3s2)c1,56,1,,,
534,53400,0,N#Cc1ccc(Oc2ccc(C=O)cc2Cl)nc1.c1ccc(C2CCNC2)cc1,N#Cc1ccc(Oc2ccc(C=O)cc2Cl)nc1.c1ccc(C2CCNC2)cc1,99,1,,,
535,53500,0,CCOC(=O)C1CCCNC1.N#Cc1ccc(-c2ccc(OCC(=O)O)cc2)cc1,CCOC(=O)C1CCCNC1.N#Cc1ccc(-c2ccc(OCC(=O)O)cc2)cc1,99,1,,,
536,53600,0,CCOP(=O)(CCOC(C)=O)OCC,CCOP(=O)(CCOCc1ccccc1)OCC,99,0,,,
537,53700,0,N#CCCl.O=Cc1ccc(O)cc1,O=Cc1ccc(O)cc1.N#CCBr,99,0,,,
538,53800,0,Brc1cn(CCN2CCCCC2)nc1OCc1ccccc1.COc1ccc(B(O)O)cc1,COc1ccc(-c2c[nH]nc2OCc2ccccc2)cc1.ClCCN1CCCCC1,92,0,,,
539,53900,0,COCc1cc(Br)cc(COC)c1.CN(C)C=O,COCc1cc(CO)cc(COC)c1,99,0,,,
540,54000,0,O=S(=O)(c1ccc(Cl)cc1)C(c1cc(F)ccc1F)c1cc(Cl)ncc1Cl.NN,O=S(=O)(c1ccc(Cl)cc1)C(c1cc(F)ccc1F)c1cc(Cl)ncc1Cl.NN,99,1,,,
541,54100,0,C1COCCN1.COc1cc2ncc(NC3CCCCC3)nc2cc1Br,COc1cc2ncc(Cl)nc2cc1N1CCOCC1.NC1CCCCC1,99,0,,,
542,54200,0,NNC(N)=S.O=CC=Cc1cccc(O)c1,NNC(N)=S.O=CC=Cc1cccc(O)c1,99,1,,,
543,54300,0,CCOC(=O)c1cc(-c2ccc(C)cn2)n(-c2cccnc2)n1,CCOC(=O)c1cc(-c2ccc(C)cn2)n(-c2cccnc2)n1,99,1,,,
544,54400,0,CN.CS(=O)(=O)c1cccc(S(=O)(=O)n2cc(C=O)cc2-c2ccccc2F)c1,CN(Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccc(S(C)(=O)=O)c2)c1)C(=O)OC(C)(C)C,98,0,,,
545,54500,0,FC(F)(F)c1nnc2ccc(N3CCNCC3)nn12.O=Cc1ccsc1,FC(F)(F)c1nnc2ccc(N3CCNCC3)nn12.O=Cc1ccsc1,99,1,,,
546,54600,0,CSc1cc(O)ccc1Cl.O=C(N[C@H]1CC[C@H](O)CC1)c1cc(F)cnc1Cl,CSc1cc(Oc2ncc(F)cc2C(=O)O)ccc1Cl.N[C@H]1CC[C@@H](O)CC1,39,0,,,
547,54700,0,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,O=C1c2ccccc2C(=O)N1C1CCc2[nH]c3ccc([N+](=O)[O-])cc3c2C1,99,1,,,
548,54800,0,Nc1cccc(-c2c(Cc3ccccc3)cnc3c(C(F)(F)F)cccc23)c1.O=Cc1cc(Br)cs1,Nc1cccc(-c2c(Cc3ccccc3)cnc3c(C(F)(F)F)cccc23)c1.O=Cc1cc(Br)cs1,99,1,,,
549,54900,0,CCOC(=O)C(N)CNC(=O)C1CCN(c2ccncc2)CC1.O=S(=O)(Cl)c1ccc2ccccc2c1,CCOC(=O)C(CN)NS(=O)(=O)c1ccc2ccccc2c1.O=C(O)C1CCN(c2ccncc2)CC1,94,0,,,
550,55000,0,COc1ccc(CNc2nc(Cl)nc3sc(Cl)cc23)cc1OC.c1cn[nH]c1,COc1ccc(CNc2nc(Cl)nc3sc(Cl)cc23)cc1OC.c1cn[nH]c1,99,1,,,
551,55100,0,CCc1cc2c(Cl)nc(Cl)nc2s1.O=C(Cc1ccccc1)N1CCNCC1,CCc1cc2c(N3CCNCC3)nc(Cl)nc2s1.O=C(Cl)Cc1ccccc1,73,0,,,
552,55200,0,CCOC(=O)C(=O)CCCC1CCN(C(=O)OCc2ccccc2)CC1.N[C@H]1COc2ccccc2N(CC(=O)OCc2ccccc2)C1=O,CCOC(=O)[C@@H](N)CCCC1CCN(C(=O)OCc2ccccc2)CC1.O=C(CN1C(=O)[C@H](Br)COc2ccccc21)OCc1ccccc1,86,0,,,
553,55300,0,NC(=S)Nc1ccccn1.O=C(CBr)c1ccccn1,NC(=S)Nc1ccccn1.O=C(CBr)c1ccccn1,99,1,,,
554,55400,0,CCOC(=O)c1nc2ccc(CBr)cc2o1.Oc1ccc(OCc2ccc3ccccc3n2)cc1,CCOC(=O)c1nc2ccc(CBr)cc2o1.Oc1ccc(OCc2ccc3ccccc3n2)cc1,60,1,,,
555,55500,0,CC(C)(C)OC(=O)c1c(NC(=O)Cn2nc(C(F)(F)F)c3c2CCCC3)sc2c1CCCC2,COC(=O)c1c(NC(=O)Cn2nc(C(F)(F)F)c3c2CCCC3)sc2c1CCCC2,99,0,,,
